0.00,	0.00,	0.00,	0, 
101.00,	0.00,	0.00,	0, 
202.00,	0.00,	0.00,	0, 
304.00,	0.00,	0.00,	0, 
405.00,	0.00,	0.00,	0, 
506.00,	0.00,	0.00,	0, 
608.00,	0.00,	0.00,	0, 
709.00,	0.00,	0.00,	0, 
811.00,	0.00,	0.00,	0, 
912.00,	0.00,	0.00,	0, 
1013.00,	0.00,	0.00,	0, 
1115.00,	0.00,	0.00,	0, 
1216.00,	0.00,	0.00,	0, 
1317.00,	0.00,	0.00,	0, 
1420.00,	0.00,	0.00,	0, 
1521.00,	0.00,	0.00,	0, 
1623.00,	0.00,	0.00,	0, 
1724.00,	0.00,	0.00,	0, 
1825.00,	0.00,	0.00,	0, 
1927.00,	0.00,	0.00,	0, 
2028.00,	0.00,	0.00,	0, 
2129.00,	0.00,	0.00,	0, 
2231.00,	0.00,	0.00,	0, 
2332.00,	0.00,	0.00,	0, 
2434.00,	0.00,	0.00,	0, 
2536.00,	0.00,	0.00,	0, 
2637.00,	0.00,	0.00,	0, 
2739.00,	0.00,	0.00,	0, 
2840.00,	0.00,	0.00,	0, 
2941.00,	0.00,	0.00,	0, 
3043.00,	0.00,	0.00,	0, 
3144.00,	0.00,	0.00,	0, 
3246.00,	0.00,	0.00,	0, 
3347.00,	0.00,	0.00,	0, 
3448.00,	0.00,	0.00,	0, 
3550.00,	0.00,	0.00,	0, 
3652.00,	0.00,	0.00,	0, 
3753.00,	0.00,	0.00,	0, 
3855.00,	0.00,	0.00,	0, 
3956.00,	0.00,	0.00,	0, 
4058.00,	0.00,	0.00,	0, 
4159.00,	0.00,	0.00,	0, 
4260.00,	0.00,	0.00,	0, 
4362.00,	0.00,	0.00,	0, 
4463.00,	0.00,	0.00,	0, 
4564.00,	0.00,	0.00,	0, 
4667.00,	0.00,	0.00,	0, 
4768.00,	0.00,	0.00,	0, 
4870.00,	0.00,	0.00,	0, 
4971.00,	0.00,	0.00,	0, 
5072.00,	0.00,	0.00,	0, 
5174.00,	0.00,	0.00,	0, 
5275.00,	0.00,	0.00,	0, 
5377.00,	0.00,	0.00,	0, 
5478.00,	0.00,	0.00,	0, 
5579.00,	0.00,	0.00,	0, 
5681.00,	0.00,	0.00,	0, 
5783.00,	0.00,	0.00,	0, 
5884.00,	0.00,	0.00,	0, 
5986.00,	0.00,	0.00,	0, 
6087.00,	0.00,	0.00,	0, 
6189.00,	0.00,	0.00,	0, 
6290.00,	0.00,	0.00,	0, 
6391.00,	0.00,	0.00,	0, 
6493.00,	0.00,	0.00,	0, 
6594.00,	0.00,	0.00,	0, 
6695.00,	0.00,	0.00,	0, 
6797.00,	0.00,	0.00,	0, 
6899.00,	0.00,	0.00,	0, 
7001.00,	0.00,	0.00,	0, 
7102.00,	0.00,	0.00,	0, 
7203.00,	0.00,	0.00,	0, 
7305.00,	0.00,	0.00,	0, 
7406.00,	0.00,	0.00,	0, 
7507.00,	0.00,	0.00,	0, 
7609.00,	0.00,	0.00,	0, 
7710.00,	0.00,	0.00,	0, 
7812.00,	0.00,	0.00,	0, 
7913.00,	0.00,	0.00,	0, 
8015.00,	0.00,	0.00,	0, 
8117.00,	0.00,	0.00,	0, 
8218.00,	0.00,	0.00,	0, 
8320.00,	0.00,	0.00,	0, 
8421.00,	0.00,	0.00,	0, 
8522.00,	0.00,	0.00,	0, 
8624.00,	0.00,	0.00,	0, 
8725.00,	0.00,	0.00,	0, 
8826.00,	0.00,	0.00,	0, 
8928.00,	0.00,	0.00,	0, 
9029.00,	0.00,	0.00,	0, 
9132.00,	0.00,	0.00,	0, 
9233.00,	0.00,	0.00,	0, 
9334.00,	0.00,	0.00,	0, 
9436.00,	0.00,	0.00,	0, 
9537.00,	0.00,	0.00,	0, 
9638.00,	0.00,	0.00,	0, 
9740.00,	0.00,	0.00,	0, 
9841.00,	0.00,	0.00,	0, 
9943.00,	0.00,	0.00,	0, 
10044.00,	0.00,	0.00,	0, 
10146.00,	0.00,	0.00,	0, 
10248.00,	0.00,	0.00,	0, 
10349.00,	0.00,	0.00,	0, 
10450.00,	0.00,	0.00,	0, 
10552.00,	0.00,	0.00,	0, 
10653.00,	0.00,	0.00,	0, 
10755.00,	0.00,	0.00,	0, 
10856.00,	0.00,	0.00,	0, 
10958.00,	0.00,	0.00,	0, 
11060.00,	0.00,	0.00,	0, 
11161.00,	0.00,	0.00,	0, 
11262.00,	0.00,	0.00,	0, 
11364.00,	0.00,	0.00,	0, 
11465.00,	0.00,	0.00,	0, 
11567.00,	0.00,	0.00,	0, 
11669.00,	0.00,	0.00,	0, 
11770.00,	0.00,	0.00,	0, 
11872.00,	0.00,	0.00,	0, 
11973.00,	0.00,	0.00,	0, 
12075.00,	0.00,	0.00,	0, 
12176.00,	0.00,	0.00,	0, 
12277.00,	0.00,	0.00,	0, 
12380.00,	0.00,	0.00,	0, 
12481.00,	0.00,	0.00,	0, 
12582.00,	0.00,	0.00,	0, 
12684.00,	0.00,	0.00,	0, 
12785.00,	0.00,	0.00,	0, 
12887.00,	0.00,	0.00,	0, 
12988.00,	0.00,	0.00,	0, 
13090.00,	0.00,	0.00,	0, 
13192.00,	0.00,	0.00,	0, 
13293.00,	0.00,	0.00,	0, 
13394.00,	0.00,	0.00,	0, 
13496.00,	0.00,	0.00,	0, 
13597.00,	0.00,	0.00,	0, 
13699.00,	0.00,	0.00,	0, 
13800.00,	0.00,	0.00,	0, 
13902.00,	0.00,	0.00,	0, 
14004.00,	100.00,	0.00,	0, 
14105.00,	100.00,	4.88,	0, 
14206.00,	100.00,	9.52,	0, 
14309.00,	100.00,	13.93,	0, 
14410.00,	100.00,	18.13,	0, 
14512.00,	100.00,	22.12,	0, 
14614.00,	100.00,	25.92,	0, 
14715.00,	100.00,	29.53,	0, 
14817.00,	100.00,	32.97,	0, 
14919.00,	100.00,	36.24,	0, 
15021.00,	100.00,	39.35,	0, 
15122.00,	100.00,	42.30,	0, 
15224.00,	100.00,	45.12,	0, 
15326.00,	100.00,	47.80,	0, 
15427.00,	100.00,	50.34,	0, 
15529.00,	100.00,	52.76,	0, 
15631.00,	100.00,	55.07,	0, 
15732.00,	100.00,	57.26,	0, 
15835.00,	100.00,	59.34,	0, 
15936.00,	100.00,	61.33,	0, 
16037.00,	100.00,	63.21,	0, 
16140.00,	100.00,	65.01,	0, 
16241.00,	100.00,	66.71,	0, 
16343.00,	100.00,	68.34,	0, 
16445.00,	100.00,	69.88,	0, 
16546.00,	100.00,	71.35,	0, 
16648.00,	100.00,	72.75,	0, 
16750.00,	100.00,	74.08,	0, 
16851.00,	100.00,	75.34,	0, 
16953.00,	100.00,	76.54,	0, 
17055.00,	100.00,	77.69,	0, 
17157.00,	100.00,	78.78,	0, 
17258.00,	100.00,	79.81,	0, 
17360.00,	100.00,	80.79,	0, 
17462.00,	100.00,	81.73,	0, 
17563.00,	100.00,	82.62,	0, 
17666.00,	100.00,	83.47,	0, 
17767.00,	100.00,	84.28,	0, 
17868.00,	100.00,	85.04,	0, 
17971.00,	100.00,	85.77,	0, 
18072.00,	100.00,	86.47,	0, 
18173.00,	100.00,	87.13,	0, 
18276.00,	100.00,	87.75,	0, 
18377.00,	100.00,	88.35,	0, 
18479.00,	100.00,	88.92,	0, 
18580.00,	100.00,	89.46,	0, 
18682.00,	100.00,	89.97,	0, 
18784.00,	100.00,	90.46,	0, 
18885.00,	100.00,	90.93,	0, 
18988.00,	100.00,	91.37,	0, 
19089.00,	100.00,	91.79,	0, 
19190.00,	100.00,	92.19,	0, 
19293.00,	100.00,	92.57,	0, 
19394.00,	100.00,	92.93,	0, 
19495.00,	100.00,	93.28,	0, 
19598.00,	100.00,	93.61,	0, 
19699.00,	100.00,	93.92,	0, 
19801.00,	100.00,	94.22,	0, 
19903.00,	100.00,	94.50,	0, 
20004.00,	100.00,	94.77,	0, 
20106.00,	100.00,	95.02,	0, 
20208.00,	100.00,	95.26,	0, 
20310.00,	100.00,	95.50,	0, 
20411.00,	100.00,	95.71,	0, 
20513.00,	100.00,	95.92,	0, 
20615.00,	100.00,	96.12,	0, 
20716.00,	100.00,	96.31,	0, 
20818.00,	100.00,	96.49,	0, 
20920.00,	100.00,	96.66,	0, 
21021.00,	100.00,	96.83,	0, 
21124.00,	100.00,	96.98,	0, 
21225.00,	100.00,	97.13,	0, 
21326.00,	100.00,	97.27,	0, 
21429.00,	100.00,	97.40,	0, 
21530.00,	100.00,	97.53,	0, 
21632.00,	100.00,	97.65,	0, 
21734.00,	100.00,	97.76,	0, 
21835.00,	100.00,	97.87,	0, 
21937.00,	100.00,	97.98,	0, 
22039.00,	100.00,	98.07,	0, 
22140.00,	100.00,	98.17,	0, 
22242.00,	100.00,	98.26,	0, 
22344.00,	100.00,	98.34,	0, 
22446.00,	100.00,	98.42,	0, 
22547.00,	100.00,	98.50,	0, 
22649.00,	100.00,	98.57,	0, 
22751.00,	100.00,	98.64,	0, 
22852.00,	100.00,	98.71,	0, 
22955.00,	100.00,	98.77,	0, 
23056.00,	100.00,	98.83,	0, 
23157.00,	100.00,	98.89,	0, 
23260.00,	100.00,	98.94,	0, 
23361.00,	100.00,	98.99,	0, 
23462.00,	100.00,	99.04,	0, 
23565.00,	100.00,	99.09,	0, 
23666.00,	100.00,	99.13,	0, 
23768.00,	100.00,	99.18,	0, 
23870.00,	100.00,	99.22,	0, 
23971.00,	100.00,	99.26,	0, 
24073.00,	100.00,	99.29,	0, 
24175.00,	100.00,	99.33,	0, 
24276.00,	100.00,	99.36,	0, 
24378.00,	100.00,	99.39,	0, 
24480.00,	100.00,	99.42,	0, 
24582.00,	100.00,	99.45,	0, 
24683.00,	100.00,	99.48,	0, 
24785.00,	100.00,	99.50,	0, 
24887.00,	100.00,	99.53,	0, 
24988.00,	100.00,	99.55,	0, 
25091.00,	100.00,	99.57,	0, 
25192.00,	100.00,	99.59,	0, 
25293.00,	100.00,	99.61,	0, 
25396.00,	100.00,	99.63,	0, 
25497.00,	100.00,	99.65,	0, 
25598.00,	100.00,	99.67,	0, 
25701.00,	100.00,	99.68,	0, 
25802.00,	100.00,	99.70,	0, 
25904.00,	100.00,	99.71,	0, 
26006.00,	100.00,	99.73,	0, 
26107.00,	100.00,	99.74,	0, 
26209.00,	100.00,	99.75,	0, 
26311.00,	100.00,	99.76,	0, 
26413.00,	100.00,	99.78,	0, 
26514.00,	100.00,	99.79,	0, 
26616.00,	100.00,	99.80,	0, 
26718.00,	100.00,	99.81,	0, 
26819.00,	100.00,	99.82,	0, 
26921.00,	100.00,	99.83,	0, 
27023.00,	100.00,	99.83,	0, 
27124.00,	100.00,	99.84,	0, 
27227.00,	100.00,	99.85,	0, 
27328.00,	100.00,	99.86,	0, 
27429.00,	100.00,	99.86,	0, 
27532.00,	100.00,	99.87,	0, 
27633.00,	100.00,	99.88,	0, 
27735.00,	100.00,	99.88,	0, 
27837.00,	100.00,	99.89,	0, 
27938.00,	100.00,	99.89,	0, 
28040.00,	0.00,	99.90,	0, 
28142.00,	0.00,	95.03,	0, 
28243.00,	0.00,	90.39,	0, 
28345.00,	0.00,	85.98,	0, 
28446.00,	0.00,	81.79,	0, 
28548.00,	0.00,	77.80,	0, 
28650.00,	0.00,	74.01,	0, 
28751.00,	0.00,	70.40,	0, 
28853.00,	0.00,	66.96,	0, 
28954.00,	0.00,	63.70,	0, 
29057.00,	0.00,	60.59,	0, 
29158.00,	0.00,	57.64,	0, 
29259.00,	0.00,	54.83,	0, 
29361.00,	0.00,	52.15,	0, 
29462.00,	0.00,	49.61,	0, 
29564.00,	0.00,	47.19,	0, 
29666.00,	0.00,	44.89,	0, 
29767.00,	0.00,	42.70,	0, 
29869.00,	0.00,	40.62,	0, 
29970.00,	0.00,	38.64,	0, 
30072.00,	0.00,	36.75,	0, 
30174.00,	0.00,	34.96,	0, 
30275.00,	0.00,	33.25,	0, 
30376.00,	0.00,	31.63,	0, 
30479.00,	0.00,	30.09,	0, 
30580.00,	0.00,	28.62,	0, 
30682.00,	0.00,	27.23,	0, 
