523318,	1009.0773,	1009.0000,	522403,	523318,	1009.0016,	1009.0000,	0,	0,	-42.5012,	-42887.0000,	
524278,	1008.6538,	1008.5000,	523364,	524278,	1009.0313,	1009.0000,	0,	0,	-42.5012,	-42869.0000,	
525238,	1008.7009,	1009.0000,	524323,	525238,	1008.8836,	1008.8043,	0,	0,	-42.5012,	-42871.0000,	
526198,	1008.6303,	1008.5000,	525284,	526198,	1008.8120,	1008.8809,	0,	0,	-42.5012,	-42868.0000,	
527158,	1009.0303,	1009.0000,	526243,	527158,	1008.7409,	1008.7318,	0,	0,	-42.5012,	-42885.0000,	
528118,	1008.8421,	1009.0000,	527204,	528118,	1008.8541,	1008.8368,	0,	0,	-42.5012,	-42877.0000,	
529078,	1009.1244,	1009.0000,	528163,	529078,	1008.8494,	1008.9007,	0,	0,	-42.5012,	-42889.0000,	
530038,	1008.7009,	1009.0000,	529124,	530038,	1008.9571,	1008.9396,	0,	0,	-42.5012,	-42871.0000,	
530998,	1008.8891,	1009.0000,	530083,	530998,	1008.8568,	1008.9633,	0,	0,	-42.5012,	-42879.0000,	
531958,	1009.1009,	1009.0000,	531044,	531958,	1008.8694,	1008.9777,	0,	0,	-42.5012,	-42888.0000,	
532918,	1008.8891,	1009.0000,	532003,	532918,	1008.9600,	1008.9864,	0,	0,	-42.5012,	-42879.0000,	
533878,	1008.9597,	1009.0000,	532964,	533878,	1008.9323,	1008.9917,	0,	0,	-42.5012,	-42882.0000,	
534838,	1008.9597,	1009.0000,	533923,	534838,	1008.9430,	1008.9949,	0,	0,	-42.5012,	-42882.0000,	
535798,	1008.8891,	1009.0000,	534884,	535798,	1008.9496,	1008.9970,	0,	0,	-42.5012,	-42879.0000,	
536758,	1008.7950,	1009.0000,	535843,	536758,	1008.9259,	1008.9982,	0,	0,	-42.5012,	-42875.0000,	
537718,	1008.5833,	1008.5000,	536804,	537717,	1008.8746,	1008.9989,	0,	0,	-42.5012,	-42866.0000,	
538678,	1008.9832,	1009.0000,	537763,	538678,	1008.7606,	1008.8036,	0,	0,	-42.5012,	-42883.0000,	
539638,	1008.5597,	1008.5000,	538724,	539637,	1008.8478,	1008.8805,	0,	0,	-42.5012,	-42865.0000,	
540598,	1008.6068,	1008.5000,	539683,	540598,	1008.7350,	1008.7316,	0,	0,	-42.5012,	-42867.0000,	
541558,	1008.6774,	1008.5000,	540644,	541557,	1008.6848,	1008.6409,	0,	0,	-42.5012,	-42870.0000,	
542518,	1008.5833,	1008.5000,	541603,	542518,	1008.6819,	1008.5858,	0,	0,	-42.5012,	-42866.0000,	
543478,	1008.7009,	1009.0000,	542564,	543477,	1008.6433,	1008.5522,	0,	0,	-42.5012,	-42871.0000,	
544438,	1008.5126,	1008.5000,	543523,	544438,	1008.6658,	1008.7275,	0,	0,	-42.5012,	-42863.0000,	
545398,	1008.6068,	1008.5000,	544484,	545397,	1008.6059,	1008.6384,	0,	0,	-42.5012,	-42867.0000,	
546358,	1008.5833,	1008.5000,	545443,	546358,	1008.6062,	1008.5842,	0,	0,	-42.5012,	-42866.0000,	
547317,	1008.3244,	1008.0000,	546403,	547317,	1008.5972,	1008.5513,	0,	0,	-42.5012,	-42855.0000,	
548278,	1008.3480,	1008.0000,	547363,	548278,	1008.4905,	1008.3355,	0,	0,	-42.5012,	-42856.0000,	
549237,	1008.3009,	1008.0000,	548323,	549237,	1008.4347,	1008.2041,	0,	0,	-42.5012,	-42854.0000,	
550198,	1008.4185,	1008.5000,	549283,	550198,	1008.3823,	1008.1242,	0,	0,	-42.5012,	-42859.0000,	
551157,	1008.6538,	1008.5000,	550243,	551157,	1008.3965,	1008.2713,	0,	0,	-42.5012,	-42869.0000,	
552118,	1009.1950,	1009.0000,	551203,	552117,	1008.4972,	1008.3609,	0,	0,	-42.5012,	-42892.0000,	
553077,	1008.6303,	1008.5000,	552163,	553077,	1008.7704,	1008.6111,	0,	0,	-42.5012,	-42868.0000,	
554038,	1008.8891,	1009.0000,	553123,	554037,	1008.7156,	1008.5676,	0,	0,	-42.5012,	-42879.0000,	
554997,	1008.7950,	1009.0000,	554083,	554997,	1008.7835,	1008.7369,	0,	0,	-42.5012,	-42875.0000,	
555958,	1008.7479,	1009.0000,	555042,	555957,	1008.7880,	1008.8399,	0,	0,	-42.5012,	-42873.0000,	
556917,	1008.1833,	1008.0000,	556003,	556917,	1008.7723,	1008.9026,	0,	0,	-42.5012,	-42849.0000,	
557877,	1008.5126,	1008.5000,	556962,	557877,	1008.5418,	1008.5492,	0,	0,	-42.5012,	-42863.0000,	
558837,	1008.5362,	1008.5000,	557923,	558837,	1008.5303,	1008.5300,	0,	0,	-42.5012,	-42864.0000,	
559797,	1008.4891,	1008.5000,	558882,	559797,	1008.5327,	1008.5183,	0,	0,	-42.5012,	-42862.0000,	
560756,	1008.7244,	1009.0000,	559843,	560756,	1008.5156,	1008.5111,	0,	0,	-42.5012,	-42872.0000,	
561717,	1009.0303,	1009.0000,	560802,	561717,	1008.5974,	1008.7025,	0,	0,	-42.5012,	-42885.0000,	
562676,	1008.5362,	1008.5000,	561762,	562676,	1008.7669,	1008.8190,	0,	0,	-42.5012,	-42864.0000,	
563636,	1008.7244,	1009.0000,	562721,	563636,	1008.6766,	1008.6941,	0,	0,	-42.5012,	-42872.0000,	
564596,	1008.4656,	1008.5000,	563682,	564595,	1008.6953,	1008.8139,	0,	0,	-42.5012,	-42861.0000,	
565556,	1009.0303,	1009.0000,	564641,	565556,	1008.6054,	1008.6910,	0,	0,	-42.5012,	-42885.0000,	
566515,	1008.5597,	1008.5000,	565601,	566515,	1008.7717,	1008.8120,	0,	0,	-42.5012,	-42865.0000,	
567475,	1008.8421,	1009.0000,	566560,	567475,	1008.6887,	1008.6898,	0,	0,	-42.5012,	-42877.0000,	
568434,	1008.5362,	1008.5000,	567521,	568434,	1008.7488,	1008.8113,	0,	0,	-42.5012,	-42864.0000,	
569395,	1008.5597,	1008.5000,	568480,	569395,	1008.6655,	1008.6895,	0,	0,	-42.5012,	-42865.0000,	
570354,	1008.9362,	1009.0000,	569440,	570354,	1008.6240,	1008.6153,	0,	0,	-42.5012,	-42881.0000,	
571314,	1009.1480,	1009.0000,	570399,	571314,	1008.7462,	1008.7659,	0,	0,	-42.5012,	-42890.0000,	
572274,	1008.9832,	1009.0000,	571360,	572274,	1008.9035,	1008.8576,	0,	0,	-42.5012,	-42883.0000,	
573234,	1008.8421,	1009.0000,	572319,	573234,	1008.9347,	1008.9133,	0,	0,	-42.5012,	-42877.0000,	
574193,	1008.6068,	1008.5000,	573280,	574193,	1008.8984,	1008.9473,	0,	0,	-42.5012,	-42867.0000,	
575154,	1009.1715,	1009.0000,	574239,	575154,	1008.7842,	1008.7722,	0,	0,	-42.5012,	-42891.0000,	
576113,	1008.8421,	1009.0000,	575199,	576113,	1008.9358,	1008.8614,	0,	0,	-42.5012,	-42877.0000,	
577074,	1008.9362,	1009.0000,	576159,	577074,	1008.8991,	1008.9157,	0,	0,	-42.5012,	-42881.0000,	
578033,	1008.7715,	1009.0000,	577119,	578033,	1008.9136,	1008.9487,	0,	0,	-42.5012,	-42874.0000,	
578994,	1008.8891,	1009.0000,	578079,	578994,	1008.8579,	1008.9688,	0,	0,	-42.5012,	-42879.0000,	
579953,	1008.9362,	1009.0000,	579039,	579953,	1008.8701,	1008.9810,	0,	0,	-42.5012,	-42881.0000,	
580914,	1009.1950,	1009.0000,	579999,	580913,	1008.8960,	1008.9884,	0,	0,	-42.5012,	-42892.0000,	
581873,	1008.8656,	1009.0000,	580959,	581873,	1009.0131,	1008.9929,	0,	0,	-42.5012,	-42878.0000,	
582833,	1008.9127,	1009.0000,	581918,	582833,	1008.9553,	1008.9957,	0,	0,	-42.5012,	-42880.0000,	
583793,	1008.8891,	1009.0000,	582879,	583793,	1008.9386,	1008.9974,	0,	0,	-42.5012,	-42879.0000,	
584753,	1008.5833,	1008.5000,	583838,	584753,	1008.9192,	1008.9984,	0,	0,	-42.5012,	-42866.0000,	
585713,	1008.3244,	1008.0000,	584799,	585713,	1008.7877,	1008.8033,	0,	0,	-42.5012,	-42855.0000,	
586673,	1009.1715,	1009.0000,	585758,	586673,	1008.6063,	1008.4888,	0,	0,	-42.5012,	-42891.0000,	
587633,	1009.0068,	1009.0000,	586719,	587632,	1008.8275,	1008.6889,	0,	0,	-42.5012,	-42884.0000,	
588593,	1008.3715,	1008.0000,	587678,	588593,	1008.8977,	1008.8107,	0,	0,	-42.5012,	-42857.0000,	
589552,	1008.4421,	1008.5000,	588638,	589552,	1008.6917,	1008.4933,	0,	0,	-42.5012,	-42860.0000,	
590512,	1008.6774,	1008.5000,	589598,	590512,	1008.5940,	1008.4959,	0,	0,	-42.5012,	-42870.0000,	
591472,	1008.5597,	1008.5000,	590558,	591472,	1008.6266,	1008.4975,	0,	0,	-42.5012,	-42865.0000,	
592432,	1008.7009,	1009.0000,	591517,	592432,	1008.6004,	1008.4985,	0,	0,	-42.5012,	-42871.0000,	
593391,	1008.4891,	1008.5000,	592477,	593391,	1008.6397,	1008.6948,	0,	0,	-42.5012,	-42862.0000,	
594352,	1008.3950,	1008.0000,	593437,	594351,	1008.5808,	1008.6186,	0,	0,	-42.5012,	-42858.0000,	
595311,	1008.5833,	1008.5000,	594397,	595311,	1008.5081,	1008.3765,	0,	0,	-42.5012,	-42866.0000,	
596271,	1008.7950,	1009.0000,	595356,	596271,	1008.5375,	1008.4249,	0,	0,	-42.5012,	-42875.0000,	
597231,	1008.5362,	1008.5000,	596317,	597230,	1008.6383,	1008.6500,	0,	0,	-42.5012,	-42864.0000,	
598191,	1008.6068,	1008.5000,	597276,	598191,	1008.5983,	1008.5913,	0,	0,	-42.5012,	-42867.0000,	
599150,	1008.6303,	1008.5000,	598237,	599150,	1008.6017,	1008.5556,	0,	0,	-42.5012,	-42868.0000,	
600111,	1008.9127,	1009.0000,	599196,	600111,	1008.6129,	1008.5339,	0,	0,	-42.5012,	-42880.0000,	
601070,	1009.0068,	1009.0000,	600156,	601070,	1008.7302,	1008.7164,	0,	0,	-42.5012,	-42884.0000,	
602030,	1008.8656,	1009.0000,	601115,	602030,	1008.8385,	1008.8274,	0,	0,	-42.5012,	-42878.0000,	
602990,	1009.0303,	1009.0000,	602076,	602990,	1008.8491,	1008.8950,	0,	0,	-42.5012,	-42885.0000,	
603950,	1008.7009,	1009.0000,	603035,	603950,	1008.9201,	1008.9361,	0,	0,	-42.5012,	-42871.0000,	
604910,	1008.8656,	1009.0000,	603996,	604910,	1008.8342,	1008.9611,	0,	0,	-42.5012,	-42878.0000,	
605870,	1008.9362,	1009.0000,	604955,	605870,	1008.8465,	1008.9763,	0,	0,	-42.5012,	-42881.0000,	
606830,	1008.9127,	1009.0000,	605916,	606830,	1008.8816,	1008.9856,	0,	0,	-42.5012,	-42880.0000,	
607790,	1008.8421,	1009.0000,	606875,	607790,	1008.8938,	1008.9912,	0,	0,	-42.5012,	-42877.0000,	
608750,	1008.8891,	1009.0000,	607836,	608750,	1008.8735,	1008.9946,	0,	0,	-42.5012,	-42879.0000,	
609710,	1008.7950,	1009.0000,	608795,	609710,	1008.8796,	1008.9967,	0,	0,	-42.5012,	-42875.0000,	
610670,	1008.7479,	1009.0000,	609756,	610670,	1008.8465,	1008.9980,	0,	0,	-42.5012,	-42873.0000,	
611630,	1008.7009,	1009.0000,	610715,	611630,	1008.8079,	1008.9988,	0,	0,	-42.5012,	-42871.0000,	
612590,	1009.0303,	1009.0000,	611676,	612590,	1008.7660,	1008.9993,	0,	0,	-42.5012,	-42885.0000,	
613550,	1008.7715,	1009.0000,	612635,	613550,	1008.8695,	1008.9996,	0,	0,	-42.5012,	-42874.0000,	
614510,	1008.9127,	1009.0000,	613596,	614510,	1008.8311,	1008.9998,	0,	0,	-42.5012,	-42880.0000,	
615470,	1009.1244,	1009.0000,	614555,	615470,	1008.8630,	1008.9999,	0,	0,	-42.5012,	-42889.0000,	
616430,	1008.9362,	1009.0000,	615516,	616430,	1008.9654,	1009.0000,	0,	0,	-42.5012,	-42881.0000,	
617390,	1009.0773,	1009.0000,	616475,	617390,	1008.9540,	1009.0000,	0,	0,	-42.5012,	-42887.0000,	
618350,	1008.9832,	1009.0000,	617436,	618349,	1009.0023,	1009.0000,	0,	0,	-42.5012,	-42883.0000,	
619310,	1008.8891,	1009.0000,	618395,	619310,	1008.9949,	1009.0000,	0,	0,	-42.5012,	-42879.0000,	
620269,	1008.8421,	1009.0000,	619355,	620269,	1008.9535,	1009.0000,	0,	0,	-42.5012,	-42877.0000,	
621229,	1008.9127,	1009.0000,	620315,	621229,	1008.9099,	1009.0000,	0,	0,	-42.5012,	-42880.0000,	
622189,	1008.8186,	1009.0000,	621275,	622189,	1008.9109,	1009.0000,	0,	0,	-42.5012,	-42876.0000,	
623149,	1009.0303,	1009.0000,	622234,	623149,	1008.8748,	1009.0000,	0,	0,	-42.5012,	-42885.0000,	
624109,	1008.4891,	1008.5000,	623195,	624109,	1008.9356,	1009.0000,	0,	0,	-42.5012,	-42862.0000,	
625069,	1008.4656,	1008.5000,	624154,	625069,	1008.7608,	1008.8042,	0,	0,	-42.5012,	-42861.0000,	
626029,	1008.9127,	1009.0000,	625115,	626029,	1008.6452,	1008.6851,	0,	0,	-42.5012,	-42880.0000,	
626989,	1008.5597,	1008.5000,	626074,	626989,	1008.7499,	1008.8084,	0,	0,	-42.5012,	-42865.0000,	
627949,	1008.9597,	1009.0000,	627035,	627948,	1008.6754,	1008.6877,	0,	0,	-42.5012,	-42882.0000,	
628909,	1008.8656,	1009.0000,	627994,	628909,	1008.7868,	1008.8099,	0,	0,	-42.5012,	-42878.0000,	
629869,	1008.7950,	1009.0000,	628955,	629868,	1008.8176,	1008.8843,	0,	0,	-42.5012,	-42875.0000,	
630829,	1008.6774,	1008.5000,	629914,	630829,	1008.8088,	1008.9296,	0,	0,	-42.5012,	-42870.0000,	
631789,	1009.1009,	1009.0000,	630874,	631788,	1008.7573,	1008.7614,	0,	0,	-42.5012,	-42888.0000,	
632749,	1009.0303,	1009.0000,	631834,	632749,	1008.8919,	1008.8548,	0,	0,	-42.5012,	-42885.0000,	
633709,	1008.7950,	1009.0000,	632795,	633709,	1008.9461,	1008.9116,	0,	0,	-42.5012,	-42875.0000,	
634670,	1008.6303,	1008.5000,	633754,	634669,	1008.8869,	1008.9462,	0,	0,	-42.5012,	-42868.0000,	
635629,	1008.9127,	1009.0000,	634715,	635629,	1008.7864,	1008.7716,	0,	0,	-42.5012,	-42880.0000,	
636590,	1008.8421,	1009.0000,	635675,	636590,	1008.8358,	1008.8610,	0,	0,	-42.5012,	-42877.0000,	
637550,	1009.0303,	1009.0000,	636635,	637549,	1008.8383,	1008.9154,	0,	0,	-42.5012,	-42885.0000,	
638510,	1009.3597,	1009.0000,	637595,	638510,	1008.9135,	1008.9486,	0,	0,	-42.5012,	-42899.0000,	
639470,	1008.6068,	1008.5000,	638556,	639470,	1009.0881,	1008.9687,	0,	0,	-42.5012,	-42867.0000,	
640431,	1008.8186,	1009.0000,	639515,	640431,	1008.8997,	1008.7852,	0,	0,	-42.5012,	-42876.0000,	
641390,	1008.8421,	1009.0000,	640476,	641390,	1008.8679,	1008.8693,	0,	0,	-42.5012,	-42877.0000,	
642351,	1008.7479,	1009.0000,	641436,	642351,	1008.8578,	1008.9205,	0,	0,	-42.5012,	-42873.0000,	
643311,	1008.6538,	1008.5000,	642396,	643311,	1008.8148,	1008.9516,	0,	0,	-42.5012,	-42869.0000,	
644271,	1009.0068,	1009.0000,	643356,	644271,	1008.7517,	1008.7748,	0,	0,	-42.5012,	-42884.0000,	
645231,	1009.0068,	1009.0000,	644317,	645231,	1008.8516,	1008.8630,	0,	0,	-42.5012,	-42884.0000,	
646192,	1008.8656,	1009.0000,	645277,	646192,	1008.9124,	1008.9166,	0,	0,	-42.5012,	-42878.0000,	
647151,	1008.6068,	1008.5000,	646237,	647151,	1008.8941,	1008.9493,	0,	0,	-42.5012,	-42867.0000,	
648112,	1008.6538,	1008.5000,	647197,	648112,	1008.7816,	1008.7734,	0,	0,	-42.5012,	-42869.0000,	
649072,	1008.6303,	1008.5000,	648158,	649072,	1008.7316,	1008.6664,	0,	0,	-42.5012,	-42868.0000,	
650032,	1008.8891,	1009.0000,	649117,	650032,	1008.6919,	1008.6013,	0,	0,	-42.5012,	-42879.0000,	
650992,	1008.6538,	1008.5000,	650078,	650992,	1008.7691,	1008.7574,	0,	0,	-42.5012,	-42869.0000,	
651953,	1009.0303,	1009.0000,	651038,	651953,	1008.7239,	1008.6566,	0,	0,	-42.5012,	-42885.0000,	
652912,	1008.9127,	1009.0000,	651998,	652912,	1008.8438,	1008.7911,	0,	0,	-42.5012,	-42880.0000,	
653873,	1008.8421,	1009.0000,	652958,	653873,	1008.8707,	1008.8729,	0,	0,	-42.5012,	-42877.0000,	
654833,	1008.4421,	1008.5000,	653919,	654833,	1008.8595,	1008.9227,	0,	0,	-42.5012,	-42860.0000,	
655793,	1008.6774,	1008.5000,	654878,	655793,	1008.6961,	1008.7572,	0,	0,	-42.5012,	-42870.0000,	
656753,	1009.0068,	1009.0000,	655839,	656753,	1008.6887,	1008.6565,	0,	0,	-42.5012,	-42884.0000,	
657714,	1008.7009,	1009.0000,	656798,	657714,	1008.8132,	1008.7910,	0,	0,	-42.5012,	-42871.0000,	
658673,	1008.6303,	1008.5000,	657759,	658673,	1008.7692,	1008.8728,	0,	0,	-42.5012,	-42868.0000,	
659634,	1008.9362,	1009.0000,	658719,	659634,	1008.7149,	1008.7269,	0,	0,	-42.5012,	-42881.0000,	
660594,	1009.1950,	1009.0000,	659679,	660593,	1008.8015,	1008.8338,	0,	0,	-42.5012,	-42892.0000,	
661554,	1008.9832,	1009.0000,	660639,	661554,	1008.9556,	1008.8989,	0,	0,	-42.5012,	-42883.0000,	
662514,	1008.8186,	1009.0000,	661600,	662514,	1008.9664,	1008.9385,	0,	0,	-42.5012,	-42876.0000,	
663474,	1008.5833,	1008.5000,	662559,	663474,	1008.9085,	1008.9626,	0,	0,	-42.5012,	-42866.0000,	
664434,	1009.0068,	1009.0000,	663520,	664434,	1008.7812,	1008.7815,	0,	0,	-42.5012,	-42884.0000,	
665395,	1008.3950,	1008.0000,	664479,	665394,	1008.8695,	1008.8671,	0,	0,	-42.5012,	-42858.0000,	
666354,	1008.5126,	1008.5000,	665440,	666354,	1008.6837,	1008.5276,	0,	0,	-42.5012,	-42863.0000,	
667315,	1008.7479,	1009.0000,	666400,	667315,	1008.6168,	1008.5168,	0,	0,	-42.5012,	-42873.0000,	
668275,	1008.9362,	1009.0000,	667360,	668274,	1008.6681,	1008.7060,	0,	0,	-42.5012,	-42881.0000,	
669235,	1009.0303,	1009.0000,	668320,	669235,	1008.7731,	1008.8211,	0,	0,	-42.5012,	-42885.0000,	
670195,	1008.8421,	1009.0000,	669281,	670195,	1008.8738,	1008.8912,	0,	0,	-42.5012,	-42877.0000,	
671156,	1008.8186,	1009.0000,	670240,	671155,	1008.8614,	1008.9338,	0,	0,	-42.5012,	-42876.0000,	
672115,	1008.9597,	1009.0000,	671201,	672115,	1008.8446,	1008.9597,	0,	0,	-42.5012,	-42882.0000,	
673076,	1008.4185,	1008.5000,	672161,	673076,	1008.8897,	1008.9755,	0,	0,	-42.5012,	-42859.0000,	
674036,	1008.7009,	1009.0000,	673121,	674035,	1008.7052,	1008.7893,	0,	0,	-42.5012,	-42871.0000,	
674996,	1008.8421,	1009.0000,	674081,	674996,	1008.7035,	1008.8718,	0,	0,	-42.5012,	-42877.0000,	
675956,	1008.9362,	1009.0000,	675042,	675956,	1008.7578,	1008.9220,	0,	0,	-42.5012,	-42881.0000,	
676917,	1008.5833,	1008.5000,	676001,	676916,	1008.8276,	1008.9525,	0,	0,	-42.5012,	-42866.0000,	
677876,	1008.5833,	1008.5000,	676962,	677876,	1008.7320,	1008.7754,	0,	0,	-42.5012,	-42866.0000,	
678837,	1008.9597,	1009.0000,	677922,	678837,	1008.6738,	1008.6676,	0,	0,	-42.5012,	-42882.0000,	
679796,	1008.7244,	1009.0000,	678882,	679796,	1008.7858,	1008.7977,	0,	0,	-42.5012,	-42872.0000,	
680757,	1008.7715,	1009.0000,	679842,	680757,	1008.7617,	1008.8769,	0,	0,	-42.5012,	-42874.0000,	
681717,	1008.6068,	1008.5000,	680803,	681717,	1008.7655,	1008.9251,	0,	0,	-42.5012,	-42867.0000,	
682677,	1008.6774,	1008.5000,	681762,	682677,	1008.7034,	1008.7587,	0,	0,	-42.5012,	-42870.0000,	
683637,	1008.8891,	1009.0000,	682723,	683637,	1008.6932,	1008.6574,	0,	0,	-42.5012,	-42879.0000,	
684598,	1008.4656,	1008.5000,	683683,	684598,	1008.7699,	1008.7916,	0,	0,	-42.5012,	-42861.0000,	
685557,	1008.7009,	1009.0000,	684643,	685557,	1008.6508,	1008.6774,	0,	0,	-42.5012,	-42871.0000,	
686518,	1008.3950,	1008.0000,	685603,	686518,	1008.6704,	1008.8037,	0,	0,	-42.5012,	-42858.0000,	
687477,	1008.5362,	1008.5000,	686563,	687477,	1008.5626,	1008.4890,	0,	0,	-42.5012,	-42864.0000,	
688438,	1008.3950,	1008.0000,	687523,	688438,	1008.5523,	1008.4934,	0,	0,	-42.5012,	-42858.0000,	
